	Corr	p_val
akt_50_gene_list.adap_adap_single.akt__HER2p1248	0.180392157	0.350319351
akt_25_gene_list.adap_adap_single.akt__VEGFR2	0.179831933	0.257745955
akt_25_gene_list.adapB_single.akt__VEGFR2	0.179831933	0.264769881
akt_50_gene_list.adapB_single.akt__AMPKp	0.179551821	0.264534136
akt_300_gene_list.adap_adap_single.akt__NOTCH3	0.179551821	0.315405179
akt_50_gene_list.adap_adap_single.akt__AMPKp	0.178991597	0.279963164
akt_75_gene_list.adap_adap_single.akt__AMPKp	0.178991597	0.296000884
akt_50_gene_list.adapB_single.akt__Stathmin	0.174789916	0.323918521
akt_300_gene_list.adap_adap_single.akt__TSC2	0.17394958	0.32006284
akt_50_gene_list.adapB_single.akt__CCNE1	0.172829132	0.316048296
akt_100_gene_list.adap_adap_single.akt__NOTCH3	0.171148459	0.389248815
akt_25_gene_list.adapB_single.akt__p70S6.Kinase	0.166666667	0.354949852
akt_25_gene_list.adap_adap_single.akt__p70S6.Kinase	0.166666667	0.35504471
akt_50_gene_list.adap_adap_single.akt__MEK1	0.166666667	0.374679537
akt_50_gene_list.adapB_single.akt__GSK3	0.164985994	0.337174574
akt_25_gene_list.adap_adap_single.akt__PTEN	0.164145658	0.34573608
akt_25_gene_list.adapB_single.akt__PTEN	0.164145658	0.356185069
akt_75_gene_list.adapB_single.akt__AMPKp	0.16162465	0.334700769
akt_150_gene_list.adap_adap_single.akt__AMPKp	0.16162465	0.347762677
akt_200_gene_list.adap_adap_single.akt__AMPKp	0.16162465	0.370235534
akt_150_gene_list.adapB_single.akt__GSK3p21.9	0.161064426	0.432828365
akt_100_gene_list.adap_adap_single.akt__X4EBP1	0.157422969	0.334161329
akt_50_gene_list.adap_adap_single.akt__Stathmin	0.157142857	0.397476255
akt_25_gene_list.adap_adap_single.akt__MEK1	0.155462185	0.376287454
akt_25_gene_list.adapB_single.akt__MEK1	0.155462185	0.376365145
akt_300_gene_list.adapB_single.akt__NOTCH3	0.155182073	0.407856477
akt_250_gene_list.adapB_single.akt__NOTCH3	0.154061625	0.410277523
akt_25_gene_list.adap_adap_single.akt__ERp118	0.150420168	0.367994924
akt_25_gene_list.adapB_single.akt__ERp118	0.150420168	0.372319452
akt_25_gene_list.adapB_single.akt__B.Catenin	0.150140056	0.377586321
akt_25_gene_list.adap_adap_single.akt__B.Catenin	0.150140056	0.381122302
akt_50_gene_list.adapB_single.akt__MEK1	0.150140056	0.410611913
akt_250_gene_list.adapB_single.akt__TSC2	0.149019608	0.379867902
akt_50_gene_list.adap_adap_single.akt__Collagen.VI	0.146778711	0.453976254
akt_150_gene_list.adap_adap_single.akt__GSK3p21.9	0.145378151	0.485401987
akt_300_gene_list.adapB_single.akt__srcp416	0.142577031	0.393150538
akt_50_gene_list.adap_adap_single.akt__HER2	0.137815126	0.469162893
akt_50_gene_list.adapB_single.akt__Collagen.VI	0.134453782	0.481970934
akt_25_gene_list.adap_adap_single.akt__Akt	0.132212885	0.460577266
akt_25_gene_list.adapB_single.akt__Akt	0.132212885	0.464835357
akt_100_gene_list.adapB_single.akt__AMPKp	0.131652661	0.436841609
akt_25_gene_list.adapB_single.akt__Aktp308	0.131092437	0.446892135
akt_25_gene_list.adap_adap_single.akt__Aktp308	0.131092437	0.447455114
akt_300_gene_list.adap_adap_single.akt__AMPKp	0.128571429	0.471776979
akt_150_gene_list.adapB_single.akt__AMPKp	0.128291317	0.473891657
akt_50_gene_list.adap_adap_single.akt__CCND1	0.128011204	0.487170809
akt_75_gene_list.adapB_single.akt__GSK3p21.9	0.126890756	0.516544912
akt_25_gene_list.adapB_single.akt__Collagen.VI	0.126610644	0.489463688
akt_25_gene_list.adap_adap_single.akt__Collagen.VI	0.126610644	0.49080857
akt_150_gene_list.adap_adap_single.akt__Bcl2	0.124369748	0.479708881
akt_250_gene_list.adap_adap_single.akt__AMPKp	0.123529412	0.495732297
akt_100_gene_list.adap_adap_single.akt__GSK3p21.9	0.122408964	0.545035539
akt_100_gene_list.adap_adap_single.akt__Bcl2	0.120728291	0.520902237
akt_25_gene_list.adapB_single.akt__Caveolin.1	0.119327731	0.514756594
akt_25_gene_list.adap_adap_single.akt__Caveolin.1	0.119327731	0.516274089
akt_75_gene_list.adap_adap_single.akt__GSK3p21.9	0.119327731	0.562972276
akt_200_gene_list.adap_adap_single.akt__GSK3p21.9	0.118767507	0.557630584
akt_250_gene_list.adap_adap_single.akt__cleaved.caspase.7	0.116806723	0.573506451
akt_100_gene_list.adap_adap_single.akt__S6p240.244	0.116246499	0.521903845
akt_100_gene_list.adapB_single.akt__X4EBP1	0.115406162	0.49751639
akt_200_gene_list.adapB_single.akt__GSK3p21.9	0.114565826	0.564728298
akt_25_gene_list.adapB_single.akt__p53	0.113445378	0.516213767
akt_25_gene_list.adap_adap_single.akt__p53	0.113445378	0.522999274
akt_250_gene_list.adap_adap_single.akt__GSK3p21.9	0.112605042	0.578895447
akt_200_gene_list.adapB_single.akt__cleaved.caspase.7	0.11232493	0.58624972
akt_200_gene_list.adap_adap_single.akt__Bcl2	0.11092437	0.522700976
akt_150_gene_list.adapB_single.akt__Bcl2	0.110364146	0.533434815
akt_100_gene_list.adap_adap_single.akt__X4EBP1p37	0.110084034	0.482965341
akt_75_gene_list.adapB_single.akt__X4EBP1	0.109243697	0.522386491
akt_200_gene_list.adap_adap_single.akt__cleaved.caspase.7	0.108963585	0.588041186
akt_50_gene_list.adap_adap_single.akt__p70S6Kp389	0.107843137	0.532694545
akt_50_gene_list.adapB_single.akt__CCND1	0.107563025	0.565742453
akt_300_gene_list.adapB_single.akt__TSC2	0.105042017	0.533120511
akt_50_gene_list.adapB_single.akt__p70S6Kp389	0.105042017	0.55478973
akt_300_gene_list.adap_adap_single.akt__srcp416	0.104761905	0.540410775
akt_50_gene_list.adapB_single.akt__CD31	0.103641457	0.543713517
akt_150_gene_list.adap_adap_single.akt__Rb	0.10140056	0.579739538
akt_75_gene_list.adap_adap_single.akt__IGFR1	0.099439776	0.585242085
akt_150_gene_list.adap_adap_single.akt__cleaved.caspase.7	0.099159664	0.641632414
akt_300_gene_list.adap_adap_single.akt__GSK3p21.9	0.098879552	0.625231563
akt_250_gene_list.adapB_single.akt__srcp416	0.097759104	0.546757303
akt_150_gene_list.adapB_single.akt__Rb	0.09719888	0.588881442
akt_200_gene_list.adapB_single.akt__AMPKp	0.096638655	0.55390726
akt_25_gene_list.adap_adap_single.akt__YB1	0.096358543	0.610972647
akt_25_gene_list.adapB_single.akt__YB1	0.096358543	0.616780693
akt_200_gene_list.adap_adap_single.akt__S6p240.244	0.096078431	0.584421593
akt_250_gene_list.adapB_single.akt__cleaved.caspase.7	0.095798319	0.637145825
akt_100_gene_list.adap_adap_single.akt__IGFR1	0.094957983	0.606187591
akt_250_gene_list.adap_adap_single.akt__S6p240.244	0.094397759	0.575245208
akt_300_gene_list.adap_adap_single.akt__cleaved.caspase.7	0.094397759	0.647412522
akt_75_gene_list.adapB_single.akt__srcp416	0.094117647	0.613590661
akt_200_gene_list.adapB_single.akt__srcp416	0.093557423	0.578292714
akt_50_gene_list.adap_adap_single.akt__Fortilin	0.093557423	0.583110884
akt_75_gene_list.adap_adap_single.akt__X4EBP1	0.092997199	0.563318002
akt_25_gene_list.adap_adap_single.akt__PDK1	0.091596639	0.593562537
akt_25_gene_list.adapB_single.akt__PDK1	0.091596639	0.593990608
akt_25_gene_list.adapB_single.akt__GATA3	0.091596639	0.627172243
akt_25_gene_list.adap_adap_single.akt__GATA3	0.091596639	0.639885457
akt_75_gene_list.adap_adap_single.akt__S6p240.244	0.09047619	0.609235114
akt_250_gene_list.adapB_single.akt__GSK3p21.9	0.089915966	0.639401796
akt_100_gene_list.adapB_single.akt__srcp416	0.089635854	0.625803115
akt_100_gene_list.adap_adap_single.akt__Rb	0.089355742	0.617983863
akt_75_gene_list.adap_adap_single.akt__srcp416	0.088795518	0.612470717
akt_75_gene_list.adapB_single.akt__Rb	0.087955182	0.635405204
akt_75_gene_list.adap_adap_single.akt__p38	0.08767507	0.660730523
akt_25_gene_list.adapB_single.akt__src	0.087394958	0.617722087
akt_25_gene_list.adap_adap_single.akt__src	0.087394958	0.620735553
akt_150_gene_list.adapB_single.akt__cleaved.caspase.7	0.08627451	0.68753812
akt_75_gene_list.adap_adap_single.akt__Rb	0.085714286	0.650415133
akt_200_gene_list.adapB_single.akt__Bcl2	0.084313725	0.626161905
akt_50_gene_list.adap_adap_single.akt__B.Catenin	0.084033613	0.618300578
akt_25_gene_list.adapB_single.akt__CCNB1	0.082913165	0.687745419
akt_25_gene_list.adap_adap_single.akt__CCNB1	0.082913165	0.688561414
akt_50_gene_list.adap_adap_single.akt__CD31	0.082633053	0.633791995
akt_100_gene_list.adapB_single.akt__Rb	0.081792717	0.648293285
akt_100_gene_list.adapB_single.akt__S6p240.244	0.080952381	0.646724591
akt_150_gene_list.adap_adap_single.akt__S6p240.244	0.080672269	0.620792947
akt_300_gene_list.adapB_single.akt__GSK3p21.9	0.080672269	0.686687049
akt_50_gene_list.adapB_single.akt__JNKp183.5	0.079271709	0.64312439
akt_75_gene_list.adapB_single.akt__IGFR1	0.077871148	0.661824923
akt_100_gene_list.adapB_single.akt__X4EBP1p37	0.076470588	0.632594525
akt_250_gene_list.adap_adap_single.akt__Bcl2	0.076190476	0.667883018
akt_200_gene_list.adap_adap_single.akt__Rb	0.074229692	0.662269744
akt_200_gene_list.adapB_single.akt__Rb	0.074229692	0.674394246
akt_50_gene_list.adapB_single.akt__COMT	0.074229692	0.695319107
akt_300_gene_list.adapB_single.akt__cleaved.caspase.7	0.073389356	0.721277568
akt_250_gene_list.adapB_single.akt__S6p240.244	0.072268908	0.66409688
akt_100_gene_list.adapB_single.akt__IGFR1	0.068347339	0.714448627
akt_75_gene_list.adapB_single.akt__p110alpha	0.068347339	0.718288469
akt_25_gene_list.adapB_single.akt__IGFR1	0.067507003	0.701081328
akt_75_gene_list.adapB_single.akt__S6p240.244	0.067507003	0.706028976
akt_50_gene_list.adap_adap_single.akt__TSC2	0.067507003	0.706451444
akt_25_gene_list.adap_adap_single.akt__IGFR1	0.067507003	0.707556281
akt_100_gene_list.adap_adap_single.akt__srcp416	0.067226891	0.708421869
akt_150_gene_list.adap_adap_single.akt__IGFR1	0.066946779	0.711106493
akt_100_gene_list.adapB_single.akt__Bcl2	0.066386555	0.734256938
akt_25_gene_list.adap_adap_single.akt__NOTCH3	0.06442577	0.753543731
akt_25_gene_list.adapB_single.akt__NOTCH3	0.06442577	0.768628976
akt_50_gene_list.adap_adap_single.akt__YB1	0.062464986	0.735333223
akt_50_gene_list.adap_adap_single.akt__COMT	0.061904762	0.748483823
akt_150_gene_list.adap_adap_single.akt__p38	0.06162465	0.743161699
akt_250_gene_list.adap_adap_single.akt__Rb	0.061064426	0.721636991
akt_250_gene_list.adap_adap_single.akt__srcp416	0.06022409	0.730594542
akt_50_gene_list.adap_adap_single.akt__p21	0.059943978	0.757479526
akt_50_gene_list.adapB_single.akt__B.Catenin	0.058543417	0.722866809
akt_150_gene_list.adap_adap_single.akt__p110alpha	0.058543417	0.741566674
akt_150_gene_list.adapB_single.akt__X4EBP1	0.057983193	0.724208205
akt_300_gene_list.adapB_single.akt__S6p240.244	0.057703081	0.72165285
akt_50_gene_list.adapB_single.akt__IGFR1	0.057422969	0.740582532
akt_150_gene_list.adap_adap_single.akt__X4EBP1	0.057142857	0.74710607
akt_50_gene_list.adapB_single.akt__Fortilin	0.056302521	0.743569846
akt_100_gene_list.adapB_single.akt__S6p235.236	0.056302521	0.75275362
akt_50_gene_list.adap_adap_single.akt__S6p235.236	0.055462185	0.76805316
akt_300_gene_list.adap_adap_single.akt__Bcl2	0.054341737	0.745237686
akt_75_gene_list.adapB_single.akt__p38	0.053221289	0.773658923
akt_75_gene_list.adap_adap_single.akt__p110alpha	0.052941176	0.764295312
akt_75_gene_list.adap_adap_single.akt__Bcl2	0.052941176	0.776101544
akt_300_gene_list.adap_adap_single.akt__S6p240.244	0.052661064	0.766431241
akt_100_gene_list.adap_adap_single.akt__S6p235.236	0.052380952	0.772272308
akt_150_gene_list.adap_adap_single.akt__X4EBP1p37	0.05070028	0.756906114
akt_75_gene_list.adap_adap_single.akt__X4EBP1p37	0.049579832	0.758512312
akt_200_gene_list.adap_adap_single.akt__IGFR1	0.04929972	0.790549296
akt_50_gene_list.adap_adap_single.akt__srcp527	0.048739496	0.795875501
akt_25_gene_list.adap_adap_single.akt__cJUN	0.048739496	0.815368262
akt_25_gene_list.adapB_single.akt__cJUN	0.048739496	0.817425749
akt_300_gene_list.adapB_single.akt__p110alpha	0.048179272	0.781519943
akt_250_gene_list.adapB_single.akt__Rb	0.047619048	0.793482097
akt_75_gene_list.adapB_single.akt__Bcl2	0.047619048	0.80259817
akt_150_gene_list.adapB_single.akt__S6p240.244	0.047338936	0.779447871
akt_50_gene_list.adapB_single.akt__p21	0.046778711	0.820965713
akt_50_gene_list.adap_adap_single.akt__JNKp183.5	0.045378151	0.796804446
akt_200_gene_list.adap_adap_single.akt__X4EBP1	0.045378151	0.808380012
akt_75_gene_list.adapB_single.akt__X4EBP1p37	0.042857143	0.789944121
akt_200_gene_list.adap_adap_single.akt__srcp416	0.042016807	0.800868725
akt_250_gene_list.adapB_single.akt__AMPKp	0.042016807	0.809249528
akt_150_gene_list.adapB_single.akt__X4EBP1p37	0.041736695	0.810185892
akt_200_gene_list.adapB_single.akt__IGFR1	0.041736695	0.822683004
akt_100_gene_list.adapB_single.akt__p110alpha	0.041456583	0.813196436
akt_100_gene_list.adap_adap_single.akt__p110alpha	0.041456583	0.821535729
akt_300_gene_list.adapB_single.akt__Rb	0.040896359	0.818005546
akt_50_gene_list.adapB_single.akt__srcp527	0.040896359	0.820507618
akt_200_gene_list.adapB_single.akt__S6p240.244	0.040896359	0.829390871
akt_250_gene_list.adap_adap_single.akt__IGFR1	0.040616246	0.830809684
akt_300_gene_list.adap_adap_single.akt__IGFR1	0.040056022	0.833619461
akt_150_gene_list.adap_adap_single.akt__JNK	0.039495798	0.824720267
akt_100_gene_list.adap_adap_single.akt__p38	0.039215686	0.841553928
akt_150_gene_list.adapB_single.akt__IGFR1	0.03837535	0.838545487
akt_250_gene_list.adapB_single.akt__p110alpha	0.036134454	0.850523352
akt_150_gene_list.adapB_single.akt__p110alpha	0.035014006	0.843594002
akt_300_gene_list.adap_adap_single.akt__Rb	0.034733894	0.839539314
akt_75_gene_list.adap_adap_single.akt__S6p235.236	0.034733894	0.856022382
akt_300_gene_list.adap_adap_single.akt__p38	0.032492997	0.854429745
akt_75_gene_list.adapB_single.akt__S6p235.236	0.032492997	0.859588002
akt_200_gene_list.adapB_single.akt__p110alpha	0.031652661	0.849693139
akt_300_gene_list.adapB_single.akt__AMPKp	0.031372549	0.849399605
akt_200_gene_list.adapB_single.akt__X4EBP1	0.030532213	0.866415281
akt_250_gene_list.adap_adap_single.akt__p38	0.030252101	0.856572836
akt_25_gene_list.adap_adap_single.akt__IGFBP2	0.029971989	0.866239887
akt_25_gene_list.adapB_single.akt__IGFBP2	0.029971989	0.88688939
akt_300_gene_list.adap_adap_single.akt__p110alpha	0.028291317	0.880025466
akt_50_gene_list.adap_adap_single.akt__src	0.028011204	0.874689403
akt_150_gene_list.adap_adap_single.akt__srcp416	0.026610644	0.881732688
akt_75_gene_list.adapB_single.akt__cleaved.caspase.7	0.026330532	0.892359838
akt_100_gene_list.adapB_single.akt__p38	0.02464986	0.897010303
akt_50_gene_list.adap_adap_single.akt__X4EBP1	0.024369748	0.896981686
akt_250_gene_list.adapB_single.akt__S6p235.236	0.022689076	0.899998914
akt_300_gene_list.adap_adap_single.akt__X4EBP1	0.022408964	0.889583467
akt_100_gene_list.adapB_single.akt__cleaved.caspase.7	0.022408964	0.910450393
akt_50_gene_list.adapB_single.akt__TSC2	0.021568627	0.914972098
akt_200_gene_list.adap_adap_single.akt__S6p235.236	0.021008403	0.908158534
akt_50_gene_list.adapB_single.akt__src	0.021008403	0.917758609
akt_250_gene_list.adap_adap_single.akt__S6p235.236	0.019607843	0.921100371
akt_25_gene_list.adap_adap_single.akt__EGFR	0.019327731	0.91191106
akt_25_gene_list.adapB_single.akt__EGFR	0.019327731	0.915830267
akt_25_gene_list.adapB_single.akt__S6p235.236	0.019047619	0.914276196
akt_25_gene_list.adap_adap_single.akt__S6p235.236	0.019047619	0.928393241
akt_150_gene_list.adapB_single.akt__srcp416	0.018767507	0.913612052
akt_250_gene_list.adap_adap_single.akt__X4EBP1	0.018487395	0.916111029
akt_75_gene_list.adapB_single.akt__JNK	0.017647059	0.91547051
akt_50_gene_list.adap_adap_single.akt__S6p240.244	0.017366947	0.900373392
akt_300_gene_list.adapB_single.akt__p38	0.017086835	0.916055964
akt_300_gene_list.adapB_single.akt__S6p235.236	0.016246499	0.912760941
akt_250_gene_list.adapB_single.akt__Bcl2	0.015406162	0.925387908
akt_50_gene_list.adapB_single.akt__stat3p705	0.015406162	0.93718287
akt_200_gene_list.adap_adap_single.akt__p110alpha	0.014565826	0.924027317
akt_50_gene_list.adapB_single.akt__YB1	0.014565826	0.943603226
akt_250_gene_list.adapB_single.akt__IGFR1	0.014565826	0.958877108
akt_200_gene_list.adap_adap_single.akt__p38	0.014005602	0.93343984
akt_250_gene_list.adapB_single.akt__p38	0.014005602	0.939096997
akt_100_gene_list.adapB_single.akt__EGFRp1068	0.013165266	0.932764547
akt_50_gene_list.adap_adap_single.akt__IGFR1	0.011204482	0.950218013
akt_200_gene_list.adap_adap_single.akt__X4EBP1p37	0.010644258	0.951143338
akt_25_gene_list.adap_adap_single.akt__Aktp473	0.010364146	0.940613742
akt_25_gene_list.adapB_single.akt__Aktp473	0.010364146	0.94296126
akt_25_gene_list.adap_adap_single.akt__GSK3p21.9	0.008963585	0.948478255
akt_75_gene_list.adap_adap_single.akt__cleaved.caspase.7	0.008963585	0.951163285
akt_25_gene_list.adapB_single.akt__GSK3p21.9	0.008963585	0.954840599
akt_300_gene_list.adapB_single.akt__JNK	0.007843137	0.964531827
akt_250_gene_list.adap_adap_single.akt__p110alpha	0.007563025	0.96133909
akt_150_gene_list.adap_adap_single.akt__S6p235.236	0.006162465	0.954368418
akt_50_gene_list.adapB_single.akt__p53	0.005322129	0.974191784
akt_200_gene_list.adapB_single.akt__p38	0.003921569	0.976181042
akt_150_gene_list.adapB_single.akt__S6p235.236	0.003081232	0.990104938
akt_100_gene_list.adap_adap_single.akt__cleaved.caspase.7	0.001960784	0.983396679
akt_300_gene_list.adapB_single.akt__IGFR1	0.000560224	0.998158724
akt_300_gene_list.adap_adap_single.akt__JNK	0.000280112	0.994127976
akt_75_gene_list.adap_adap_single.akt__JNK	-0.001960784	0.989074412
akt_300_gene_list.adapB_single.akt__EGFRp1068	-0.002240896	0.983490618
akt_250_gene_list.adapB_single.akt__JNK	-0.003081232	0.995766451
akt_50_gene_list.adap_adap_single.akt__p53	-0.003921569	0.978577408
akt_25_gene_list.adapB_single.akt__GSK3	-0.004761905	0.978069383
akt_25_gene_list.adap_adap_single.akt__GSK3	-0.004761905	0.986648525
akt_50_gene_list.adapB_single.akt__S6p235.236	-0.005322129	0.992525402
akt_75_gene_list.adapB_single.akt__EGFRp1068	-0.006162465	0.972347952
akt_25_gene_list.adap_adap_single.akt__JNK	-0.007282913	0.957854684
akt_25_gene_list.adapB_single.akt__JNK	-0.007282913	0.958328506
akt_50_gene_list.adapB_single.akt__EGFRp1068	-0.007282913	0.978239317
akt_75_gene_list.adapB_single.akt__JNKp183.5	-0.008123249	0.985918279
akt_150_gene_list.adapB_single.akt__p38	-0.008403361	0.951386428
akt_50_gene_list.adapB_single.akt__stat3	-0.008403361	0.963675622
akt_50_gene_list.adap_adap_single.akt__p110alpha	-0.008683473	0.95884526
akt_50_gene_list.adapB_single.akt__VEGFR2	-0.008683473	0.965173412
akt_50_gene_list.adapB_single.akt__X4EBP1	-0.008963585	0.96741963
akt_300_gene_list.adap_adap_single.akt__S6p235.236	-0.009243697	0.952191339
akt_200_gene_list.adapB_single.akt__JNK	-0.009243697	0.959370278
akt_100_gene_list.adap_adap_single.akt__EGFRp1068	-0.009803922	0.954184474
akt_150_gene_list.adapB_single.akt__JNK	-0.013445378	0.941380002
akt_50_gene_list.adapB_single.akt__p110alpha	-0.01372549	0.929838105
akt_50_gene_list.adap_adap_single.akt__stat3	-0.01372549	0.94000348
akt_25_gene_list.adapB_single.akt__PAI1	-0.014565826	0.932545704
akt_25_gene_list.adap_adap_single.akt__PAI1	-0.014565826	0.932912583
akt_250_gene_list.adapB_single.akt__EGFRp1068	-0.014845938	0.925311728
akt_100_gene_list.adapB_single.akt__JNKp183.5	-0.014845938	0.929702761
akt_50_gene_list.adapB_single.akt__EGFR	-0.014845938	0.932490709
akt_250_gene_list.adapB_single.akt__X4EBP1	-0.016246499	0.906458351
akt_200_gene_list.adap_adap_single.akt__JNK	-0.017086835	0.925198058
akt_200_gene_list.adapB_single.akt__S6p235.236	-0.017086835	0.932408615
akt_25_gene_list.adap_adap_single.akt__CD31	-0.017647059	0.911499522
akt_25_gene_list.adapB_single.akt__CD31	-0.017647059	0.916050772
akt_250_gene_list.adap_adap_single.akt__X4EBP1p37	-0.020168067	0.896532543
akt_25_gene_list.adapB_single.akt__srcp527	-0.020728291	0.912330768
akt_25_gene_list.adap_adap_single.akt__srcp527	-0.020728291	0.920312747
akt_25_gene_list.adapB_single.akt__HER2p1248	-0.021008403	0.89073728
akt_25_gene_list.adap_adap_single.akt__HER2p1248	-0.021008403	0.919542356
akt_300_gene_list.adapB_single.akt__Bcl2	-0.021848739	0.906966307
akt_75_gene_list.adap_adap_single.akt__EGFRp1068	-0.024929972	0.890912236
akt_300_gene_list.adap_adap_single.akt__EGFRp1068	-0.02605042	0.884171181
akt_250_gene_list.adap_adap_single.akt__JNK	-0.026610644	0.895975279
akt_150_gene_list.adap_adap_single.akt__JNKp183.5	-0.029971989	0.862369452
akt_100_gene_list.adap_adap_single.akt__JNK	-0.030252101	0.859395374
akt_25_gene_list.adap_adap_single.akt__AR	-0.031092437	0.871684435
akt_25_gene_list.adapB_single.akt__AR	-0.031092437	0.8823068
akt_200_gene_list.adapB_single.akt__X4EBP1p37	-0.032773109	0.845162868
akt_25_gene_list.adap_adap_single.akt__EN1	-0.033053221	0.869471068
akt_25_gene_list.adapB_single.akt__EN1	-0.033053221	0.874029696
akt_25_gene_list.adapB_single.akt__PKCalpha	-0.033893557	0.847980491
akt_25_gene_list.adap_adap_single.akt__PKCalpha	-0.033893557	0.859153929
akt_200_gene_list.adapB_single.akt__EGFRp1068	-0.038655462	0.81720927
akt_50_gene_list.adap_adap_single.akt__EGFRp1068	-0.039495798	0.831787312
akt_300_gene_list.adap_adap_single.akt__X4EBP1p37	-0.03977591	0.799474844
akt_75_gene_list.adap_adap_single.akt__JNKp183.5	-0.03977591	0.833244542
akt_50_gene_list.adap_adap_single.akt__stat3p705	-0.040616246	0.808787661
akt_50_gene_list.adapB_single.akt__S6p240.244	-0.040616246	0.838700847
akt_100_gene_list.adapB_single.akt__JNK	-0.042577031	0.810449189
akt_50_gene_list.adap_adap_single.akt__VEGFR2	-0.042857143	0.796364788
akt_50_gene_list.adapB_single.akt__Bcl2	-0.043977591	0.799733703
akt_25_gene_list.adapB_single.akt__AMPKp	-0.044817927	0.765274079
akt_25_gene_list.adap_adap_single.akt__AMPKp	-0.044817927	0.77243835
akt_50_gene_list.adap_adap_single.akt__Aktp308	-0.044817927	0.803051151
akt_150_gene_list.adapB_single.akt__EGFRp1068	-0.045098039	0.808023588
akt_100_gene_list.adapB_single.akt__CCNE1	-0.045378151	0.790417307
akt_25_gene_list.adap_adap_single.akt__X4EBP1	-0.046498599	0.80150852
akt_25_gene_list.adapB_single.akt__X4EBP1	-0.046498599	0.802397119
akt_100_gene_list.adap_adap_single.akt__JNKp183.5	-0.04789916	0.783657368
akt_50_gene_list.adap_adap_single.akt__EGFR	-0.04789916	0.785153492
akt_200_gene_list.adap_adap_single.akt__EGFRp1068	-0.048459384	0.776461529
akt_50_gene_list.adap_adap_single.akt__p38	-0.050420168	0.778104985
akt_300_gene_list.adapB_single.akt__X4EBP1	-0.052661064	0.755603791
akt_250_gene_list.adap_adap_single.akt__EGFRp1068	-0.053501401	0.765882213
akt_25_gene_list.adap_adap_single.akt__p38	-0.054621849	0.762027281
akt_150_gene_list.adap_adap_single.akt__EGFRp1068	-0.054621849	0.762946391
akt_25_gene_list.adapB_single.akt__p38	-0.054621849	0.77062664
akt_100_gene_list.adap_adap_single.akt__src	-0.054901961	0.763723965
akt_75_gene_list.adap_adap_single.akt__src	-0.057983193	0.751181493
akt_250_gene_list.adapB_single.akt__JNKp183.5	-0.057983193	0.757439251
akt_100_gene_list.adapB_single.akt__src	-0.058823529	0.746600858
akt_200_gene_list.adap_adap_single.akt__JNKp183.5	-0.059383754	0.758809782
akt_200_gene_list.adapB_single.akt__JNKp183.5	-0.061344538	0.726935414
akt_25_gene_list.adapB_single.akt__cleaved.caspase.7	-0.062745098	0.686668131
akt_25_gene_list.adap_adap_single.akt__cleaved.caspase.7	-0.062745098	0.689734414
akt_200_gene_list.adapB_single.akt__CCNE1	-0.063585434	0.707471898
akt_150_gene_list.adapB_single.akt__JNKp183.5	-0.063865546	0.726532594
akt_50_gene_list.adapB_single.akt__p38	-0.063865546	0.734524255
akt_25_gene_list.adapB_single.akt__PKCalphap657	-0.064145658	0.723525185
akt_25_gene_list.adap_adap_single.akt__PKCalphap657	-0.064145658	0.725410091
akt_50_gene_list.adap_adap_single.akt__Bcl2	-0.065266106	0.737406234
akt_300_gene_list.adapB_single.akt__JNKp183.5	-0.067507003	0.712207257
akt_25_gene_list.adap_adap_single.akt__HER2	-0.067787115	0.703703036
akt_50_gene_list.adapB_single.akt__Aktp308	-0.067787115	0.706978
akt_25_gene_list.adapB_single.akt__HER2	-0.067787115	0.711880273
akt_150_gene_list.adapB_single.akt__CCNE1	-0.068347339	0.687552099
akt_100_gene_list.adapB_single.akt__Collagen.VI	-0.070588235	0.732799723
akt_50_gene_list.adapB_single.akt__CCNB1	-0.071428571	0.73658072
akt_100_gene_list.adap_adap_single.akt__CCNE1	-0.072829132	0.674187097
akt_300_gene_list.adap_adap_single.akt__JNKp183.5	-0.074509804	0.683036912
akt_250_gene_list.adap_adap_single.akt__JNKp183.5	-0.074789916	0.681590448
akt_25_gene_list.adapB_single.akt__Telomerase	-0.075630252	0.673652826
akt_25_gene_list.adap_adap_single.akt__Telomerase	-0.075630252	0.676757283
akt_25_gene_list.adapB_single.akt__TSC2	-0.079551821	0.664024887
akt_25_gene_list.adap_adap_single.akt__TSC2	-0.079551821	0.681395013
akt_250_gene_list.adapB_single.akt__X4EBP1p37	-0.081512605	0.592914559
akt_50_gene_list.adapB_single.akt__EN1	-0.082072829	0.665090945
akt_50_gene_list.adap_adap_single.akt__Aktp473	-0.085714286	0.641032544
akt_100_gene_list.adap_adap_single.akt__FGFR1	-0.085994398	0.623657391
akt_50_gene_list.adap_adap_single.akt__CCNB1	-0.085994398	0.681911104
akt_75_gene_list.adapB_single.akt__src	-0.08627451	0.64055284
akt_100_gene_list.adap_adap_single.akt__Collagen.VI	-0.086834734	0.660313589
akt_100_gene_list.adapB_single.akt__Stathmin	-0.087114846	0.6309937
akt_300_gene_list.adapB_single.akt__CCNE1	-0.090756303	0.600206903
akt_75_gene_list.adap_adap_single.akt__Collagen.VI	-0.092717087	0.657206492
akt_75_gene_list.adapB_single.akt__Collagen.VI	-0.094957983	0.639213093
akt_200_gene_list.adap_adap_single.akt__CCNE1	-0.096078431	0.584590747
akt_150_gene_list.adap_adap_single.akt__src	-0.096358543	0.579826561
